tau,gamma,ftp
0.0002465811075822604,0.18931168397562156,0.002604304773651182
0.0002736439997074672,0.15657160916496315,0.002929374837057948
0.00030367711180354605,0.13298051740855232,0.0032738037578352594
0.00033700643292719284,0.11534805967829813,0.0036197043507270703
0.0003739937302478798,0.10127812007125205,0.003958421792768891
0.0004150404757850477,0.08980353729290856,0.004278683538065374
0.00046059220411451084,0.0803221234897003,0.0045742894591030885
0.0005111433483440171,0.07241093194874824,0.00484321708369277
0.0005672426068491978,0.06562724242395125,0.005081404477990197
0.0006294988990221888,0.05975171983051229,0.005293393010775221
0.0006985879746785249,0.05456369204795147,0.005476326542140539
0.0007752597488629464,0.049956706534856045,0.005638245169302367
0.000860346441668451,0.04581254316548283,0.005779054670936716
0.0009547716114208065,0.04204932404912184,0.0059072383853518715
0.001059560179277617,0.03860210573764065,0.006026514593486605
0.0011758495540521582,0.03539772062650537,0.006143941352067523
0.0013049019780144017,0.032410974530313566,0.006267494062621304
0.001448118227674533,0.029575784083757852,0.006402666512390509
0.0016070528182616384,0.026881690152684094,0.006561202685044078
0.0017834308769319094,0.0242769825424129,0.006747846677443712
0.0019791668678535573,0.02176910089197136,0.006976548854418993
0.002196385372416547,0.019341278796935,0.007252379641125932
0.002437444150122222,0.017007119046574475,0.007590685949559938
0.002704959730463137,0.014775082069786602,0.007998827057748664
0.0030018358135755923,0.012640662982512688,0.008494053366712297
0.003331294787934677,0.010610850487464223,0.009088618815337542
0.0036969127071950323,0.008681165602724972,0.009801323481269136
0.00410265810582719,0.006888335913541353,0.010650135296782876
0.004552935074866948,0.005266193945617751,0.011655288107108367
0.00505263106533568,0.0038872506594548836,0.012844189413242472
0.005607169938205458,0.0028090643518013936,0.01424197967326933
0.006222570836730231,0.002054236267618794,0.015894122481851465
0.006905513520162331,0.0016149139117568867,0.01783739679764344
0.007663410868007463,0.0014179639457818753,0.020139544866158147
0.008504489341802686,0.0013679142486064085,0.022855904046422303
0.009437878277775391,0.0013974296243838835,0.026087487642346918
0.010473708979594508,0.0014650430378558175,0.029930282833592656
0.011623224686798541,0.0015450157109601352,0.03453572361968222
0.01289890261253308,0.0016177592849159683,0.040071458921693365
0.014314589375234785,0.001672374310287112,0.046760906994187355
0.015885651294280528,0.0017113937174377948,0.05487615308895541
0.01762914118095948,0.0017373289805508898,0.06471065471266245
0.01956398343517065,0.0017534357923960227,0.07661117388377758
0.021711179456945052,0.0017592576830634454,0.0908460221098107
0.02409403560239527,0.0017592305850274571,0.1077101906829721
0.026738416158399492,0.001758807688434041,0.12724946214222627
0.029673024081888724,0.0017656870556282736,0.14956073334694803
0.032929712550971546,0.0017873562662364788,0.1743600148930485
0.036543830709572546,0.0018234992267897043,0.20143891593327987
0.040554607358408275,0.0018665188354874459,0.2302892785960485
0.04500557675700498,0.0019087220555262729,0.26024132884193496
0.0499450511585514,0.001951455602978405,0.29055537948708476
0.05542664520663107,0.001994256927997696,0.3199781693382721
0.06150985788580504,0.0020359229192639825,0.347669118758113
0.06826071834272393,0.002070301765773261,0.37195448363495554
0.0757525025877192,0.0020959284633885614,0.39169147901494994
0.08406652885618333,0.002111919051201821,0.40510136829883775
0.09329304026284696,0.002121159815263407,0.41127904053749453
0.10353218432956637,0.002129631445257073,0.40990702437850995
0.11489510001873086,0.002141676025967911,0.40092177439039745
0.1275051240713013,0.0021629729895973515,0.38558746465286303
0.1414991297434576,0.002195322672094967,0.36469515080674997
0.15702901247293774,0.0022419493650989797,0.34014247535179865
0.17426333860096507,0.0023021171247864067,0.3131430980294316
0.19338917504552322,0.002377486775528419,0.2850975998328025
0.21461411978584058,0.0024670998516762867,0.25698334096362146
0.23816855519761607,0.0025742035342346224,0.22950036654585587
0.2643081486974108,0.0027015924742591992,0.20338527616398508
0.29331662783900486,0.00285301001170954,0.1789547041720677
0.32550885998350565,0.0030315997926873956,0.15678677192320356
0.36123426997094304,0.003239606424214415,0.13695231159617136
0.40088063288984643,0.0034809607486112333,0.11957368068323712
0.4448782831127585,0.0037559971896368133,0.10446750786889743
0.4937047852839004,0.004067744130957405,0.09150928132883379
0.5478901179593945,0.0044124850784711105,0.08048031880017469
0.6080224261649427,0.004790787913533351,0.07114583487029412
0.67475440531107,0.005194723078127133,0.06328011388596529
0.748810385759003,0.005622108631069215,0.05663690293690125
0.8309941949353403,0.006063823421496315,0.05104709902077053
0.9221978823334341,0.00651307673881289,0.04631234821380235
1.0234114021054528,0.006961051440266492,0.04232590800875105
1.135733358343105,0.007395752313527883,0.038942063110410825
1.2603829296797273,0.007813049235851736,0.0360902586385299
1.3987131026472386,0.008197803178201686,0.033664486190043814
1.552225357427048,0.008548085368164348,0.03161223361552327
1.7225859653987874,0.00884715909068451,0.029858849183316567
1.9116440753857036,0.00909380574946541,0.028358367708844482
2.121451784910632,0.009276534769192704,0.0270598328001182
2.35428641432242,0.009392963822217578,0.02591593593290075
2.612675225563332,0.00944098481058635,0.024892228375283265
2.8994228538828812,0.009416123211197065,0.023936880348325536
3.2176417502507353,0.009325815606094771,0.023027225006029394
3.5707859649004625,0.009164499352701184,0.02210881544729614
3.9626886387014784,0.008943920418208852,0.02116570232403865
4.397603609302721,0.00865957159382041,0.02014796807541055
4.880251583654434,0.008322491186277403,0.01904280758579188
5.415871378079476,0.007932433432743621,0.017815761120170685
6.010276782070388,0.007496040164131207,0.01645238641168245
6.669919663030129,0.007018472557171329,0.014944927042240598
7.401959996915652,0.006502058501560484,0.013293788266044881
8.214343584919439,0.0059568741218353405,0.011535094177973429
9.115888299750837,0.0053810137025586775,0.009665010596100018
10.11637979766207,0.004782448838987656,0.007708587854947451
11.226677735108158,0.004159416976493313,0.005751984761969742
12.458833642950081,0.0035214663154460165,0.004044571198973516
13.826221737646593,0.002862586378666408,0.0027890430331172517
15.343684089300131,0.0021628906875224966,0.0019036152377709327
17.02769172225898,0.0014263911788099785,0.0011974365937024653
18.896523396912116,0.0007487029991538106,0.0006166865531263134
20.970464013232306,0.00028760640677970496,0.0002351447795641674
23.27202478960412,7.676112731830639e-05,6.257635528349814e-05
25.826187606826746,1.3874255684786226e-05,1.1297240695508386e-05
28.66067616948256,1.6791819796253652e-06,1.3666483752855734e-06
31.80625692794119,1.354403348895724e-07,1.1021096904575537e-07
35.297073027306574,7.26633574676462e-09,5.912334800677882e-09
39.17101490809261,2.5909322478082477e-10,2.108075521372114e-10
43.47013158125035,6.138047250706569e-12,4.994073085448227e-12
48.241087041653735,9.660095640155236e-14,7.859662364074871e-14
53.535666774107185,1.0099194989021322e-15,8.2169062076903785e-16
59.411339849650396,7.013534742782798e-18,5.706346827838883e-18
65.93188271333541,3.235402082770418e-20,2.632384508121852e-20
73.16807143427206,9.914233955550552e-23,8.066407715400688e-23
81.19844993184009,2.018036631892185e-25,1.6419125707386498e-25
90.11018251665037,2.728586076904204e-28,2.2200289178787034e-28
100.0,2.450670384505588e-31,1.993911468930639e-31
