tau,fbp,fbp_lo,fbp_hi
-2.03186409325245,0.16011755215193,0.114546467176507,0.22164689636637
-1.92492854095503,0.159456703957952,0.113824162461603,0.22003185235353
-1.66077376932678,0.159376159357086,0.11207918397719,0.216387753037924
-1.66077376875699,0.159376159361008,0.112079183970931,0.216387753025457
-1.41171355607728,0.164192584393343,0.110864443080272,0.219562435887354
-1.22221247617143,0.174246115388172,0.111233938315784,0.240477050713799
-1.17774790120655,0.1777628509016,0.111452998377295,0.247609110246949
-0.958876804714567,0.203526299194429,0.11439717160658,0.291917204038002
-0.755100266601344,0.242861046781492,0.119618467617101,0.34531987812667
-0.716180215495798,0.252253115197485,0.120455247937692,0.357509260065303
-0.566418286866877,0.294003572770935,0.120789716365079,0.405418091999555
-0.392830865511167,0.352263001284022,0.129204991753712,0.470037540790334
-0.23433800253422,0.411436980084986,0.147522074683667,0.520866906789947
-0.142676986730078,0.446313307362856,0.15634671560148,0.547142362916645
-0.0909396979360225,0.465648579912465,0.158592281113879,0.560325249265893
0.0373640482834142,0.510753699235709,0.162597016010853,0.596908797482325
0.150573236124094,0.544895835852938,0.176870245627742,0.634847017434466
0.248687865586017,0.568283965999031,0.203760259165134,0.664105402326197
0.331707936669182,0.582538440102274,0.244068179183858,0.689057302703087
0.399633449373589,0.589956156314485,0.29156113235954,0.710489909163639
0.45246440369924,0.592912527471082,0.339387657729103,0.732046532084971
0.490200799646133,0.593471330855626,0.377261505345837,0.747059990485262
0.498297210125742,0.593420769746832,0.386097634252665,0.750653607478914
0.512842637214269,0.593178131982903,0.403273665767159,0.756514252706339
0.520389916403648,0.592975316143667,0.411979525364189,0.75964932387968
0.527937195593027,0.592719934936305,0.420579420676213,0.76249508101052
0.550579033161162,0.591638589463683,0.449830710449807,0.777019465857654
0.588315429108056,0.588789315557844,0.485999435338317,0.803445155590842
0.641146383433706,0.582628185021866,0.50310251802417,0.826364470248737
0.709071896138114,0.571095674969691,0.498416386331447,0.852988334291913
0.792091967221279,0.551825196919681,0.480743200231623,0.884952875531282
0.890206596683202,0.522535734716223,0.456223536733145,0.891041172356941
1.00341578452388,0.481632865471619,0.42348360713456,0.836851865248801
1.13171953074332,0.428947013038847,0.380457272777268,0.707289700178242
1.20674237507161,0.396410576748877,0.352546917571869,0.610014671067917
1.27511783534152,0.366391320069294,0.325743498552427,0.520159512397944
1.43361069831846,0.298187730420821,0.247131668692277,0.36894157429727
1.60719811967417,0.230316165094246,0.140190349300853,0.270132151216183
1.79588009940864,0.169110772270512,0.0860608375509629,0.198193338296317
1.98265850810759,0.12293909677954,0.0672011820996284,0.147996299427765
1.99965663752186,0.119426032869768,0.0657173355116875,0.144207818454513
2.21852773401384,0.0832227998659918,0.0512227998058033,0.102274249463277
2.45249338888458,0.0593543367629933,0.0423622452425747,0.0724929620603766
2.70155360213408,0.0446448991912158,0.0354700555315049,0.0530799272385016
2.82604560923366,0.039781563961669,0.0325862321540289,0.0470912184875104
2.96570837376233,0.0355288652781984,0.0298553134169729,0.0422085480912992
3.24495770376934,0.0292757482221939,0.0254651896009298,0.0348604759755713
3.53930159215511,0.024341056411729,0.0216306346742468,0.0288899560635184
3.7369036784498,0.0215351854037711,0.0193299308453081,0.0253198959728006
3.84874003891963,0.020077764741677,0.0181248497802927,0.0234461798951589
4.17327304406291,0.016297475880504,0.0149306423246947,0.0186587751000588
4.51290060758495,0.0129726942347541,0.0120567200494622,0.0145152180290101
4.71523271575603,0.0112669583867631,0.0105517501596809,0.0124481653093441
4.86762272948575,0.0101066138898251,0.00951645663720521,0.0110637356616834
5.76103272115234,0.00511698988396125,0.00481877924299886,0.00549671703122544
6.87430369463876,0.00197494687039528,0.00174493649182359,0.00226212196166105
8.05504563621523,0.000634342872242755,0.000506481177778535,0.000798004553048695
9.30325854588181,0.000165830753600947,0.00011471727051097,0.000234288236378034
10.6189424236385,3.44644444414311e-05,1.98353869595674e-05,5.5765065733828e-05
12.0020972694852,5.55499643198476e-06,2.58148572882309e-06,1.04955824968802e-05
13.452723083422,6.76537600530607e-07,2.43271966912934e-07,1.5207908968619e-06
14.9708198654489,6.05805713299099e-08,1.61947391265504e-08,1.66064479647921e-07
16.5563876155659,3.87609080854925e-09,7.34649750999039e-10,1.32729264749497e-08
