tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi
3.783462617131933e-05,0.011252917603044135,0.002484125207036308,0.02328525411549841,0.014453547087130748,0.0018721875772266222,0.03716590684275473
4.1987070844439056e-05,0.013000167312511987,0.00302137015626944,0.025321055092347618,0.014637549735763419,0.0018859114750126623,0.037275524156379504
4.659525668664687e-05,0.015002270073540545,0.00342983056455634,0.027720494772975918,0.014800183817570737,0.0018349118378281695,0.037317744514829373
5.170920242896755e-05,0.017379828986185723,0.003891622562721406,0.031028514694263966,0.014924685119046247,0.0017742924215848799,0.037330437263364186
5.7384416483024044e-05,0.02024882912079623,0.004782373431855723,0.03551030312010598,0.015019835024043792,0.0017543801795632784,0.03744540281776151
6.368249944718586e-05,0.02365745752354417,0.0065892626638086585,0.04096998397321767,0.01515989979954524,0.001799946449782937,0.03797665755880967
7.067181273927492e-05,0.027580046251143242,0.009391657838820046,0.04710454300519309,0.015367554080906407,0.001883818507192078,0.03907299815718878
7.842822061337681e-05,0.03190642103560039,0.012433580695474004,0.053717200880148495,0.015601964286570425,0.0019172116843512075,0.04062208342724482
8.703591361485166e-05,0.036457693601108516,0.014980205850974688,0.060536810817824284,0.01579204355079065,0.001852025983234645,0.04241233657466373
9.658832241158708e-05,0.0411572837802421,0.017337280205968374,0.06730654012363095,0.0159729363096445,0.0018135803915196866,0.04448983414297597
0.00010718913192051276,0.04592665846575041,0.02022704230156642,0.07375713693789288,0.016195945481974706,0.0019619414745395804,0.046817408104204705
0.00011895340673703195,0.050895042493436675,0.023750725281637464,0.08028774571162782,0.016464262288657043,0.002227240558484549,0.048956824906840564
0.0001320088400831418,0.056215443616862405,0.027389488494386924,0.0876012585679484,0.01672225581020936,0.0023664842598601628,0.05020872229376028
0.00014649713983072864,0.0619936736239449,0.030823325802269205,0.09607628437116833,0.016946602360288564,0.002287884254941993,0.05066878818194676
0.0001625755666443795,0.06819015956063952,0.033910555579489556,0.10552553301692327,0.0171692237608984,0.0021142549312146612,0.051319299378093194
0.00018041864093920718,0.0747533695115314,0.03607512494120465,0.11561144604640028,0.0174028217468992,0.001991123948920738,0.052672921846231034
0.00020022003718155845,0.08178075882050545,0.036210760231456585,0.12617941399901447,0.017651382694713627,0.002011966852897061,0.054340239704025566
0.0002221946860939524,0.08958558080304825,0.03409468905174049,0.13750481749033205,0.017875260643179593,0.002206278300056446,0.05583593893319405
0.0002465811075822604,0.09909852449972098,0.032104424723200214,0.15105738100377195,0.01805507885810016,0.0025220278561375884,0.0574055727675983
0.0002736439997074672,0.1113158164574176,0.03362508419126952,0.16853942204142147,0.018157661222202585,0.002858889812061001,0.05921030419752845
0.00030367711180354605,0.1270683355553257,0.041089853967933826,0.19140872570163106,0.01822336818732639,0.0031035337720856497,0.060626978146214275
0.00033700643292719284,0.1469140807835193,0.05578739016037628,0.22045296545830675,0.018296002692871127,0.0031543625863649826,0.0606322371624121
0.0003739937302478798,0.17162704791366726,0.07700863082557477,0.2560291075876461,0.01839328228875745,0.0030272997074433537,0.05936524021098507
0.0004150404757850477,0.20173189443834674,0.10249443770657284,0.29782080651129,0.01849661740085322,0.0028231136385820825,0.057988500745748385
0.00046059220411451084,0.23734028044569977,0.13145295530789947,0.34638634983621636,0.01858916704812643,0.002586675682881175,0.05729968126808344
0.0005111433483440171,0.27725264535641303,0.16440656763887176,0.40189648576035264,0.018689443275135227,0.002303718476351303,0.05743637761604073
0.0005672426068491978,0.31918568696764416,0.2011764660709988,0.4609306599729492,0.01880065600368153,0.002028944672461621,0.05804921864302194
0.0006294988990221888,0.3595082229599803,0.23919395769647017,0.5144643656515676,0.018950700183235605,0.0019670040095427035,0.05858910693589399
0.0006985879746785249,0.3942766646902859,0.2749430619069393,0.5541379824516204,0.01913619957340489,0.0022595782995201187,0.05864208516792622
0.0007752597488629464,0.4220013055331881,0.3059504318697911,0.5811534936258266,0.01937993015232883,0.002767079520219994,0.05855407403334858
0.000860346441668451,0.4412523753774449,0.32914803424349304,0.5993728170026172,0.01968407385762852,0.003223150082003379,0.0588009799953959
0.0009547716114208065,0.4518920863677899,0.3420010931767696,0.6116781331582972,0.02008595576325444,0.003467272547571184,0.05949893960569947
0.001059560179277617,0.45340300640228826,0.34167492285848483,0.6177479028730295,0.020598057197572166,0.00345558151515692,0.06041682367886966
0.0011758495540521582,0.44597900901478604,0.32833625938936734,0.6157068989072834,0.02118039502744282,0.003308355711788751,0.0614615110297419
0.0013049019780144017,0.4304679869584589,0.3053586989553828,0.6030582498597145,0.02174446643709988,0.0032677096749899356,0.06271453845129879
0.001448118227674533,0.40755423725490125,0.27688476521866645,0.5795064422045793,0.0222713563416116,0.003475813372328543,0.0642323959036873
0.0016070528182616384,0.37906078901364076,0.2481328442981909,0.5491948684499659,0.0228708747940009,0.0039043304824492235,0.06602401174699385
0.0017834308769319094,0.34581498643050596,0.2202688890948921,0.5135171079925429,0.023609745177052485,0.004427191687914046,0.06788720815951929
0.0019791668678535573,0.30918763129789817,0.1892848962211946,0.4706273927666459,0.024489140210671334,0.004854499454263583,0.06954795524495687
0.002196385372416547,0.27000737058259505,0.1514540981185557,0.41835100644848794,0.025445858851482702,0.0050463345717816025,0.07073718000242772
0.002437444150122222,0.2300475887130737,0.11071619898482242,0.3614826113490221,0.026484085154520724,0.005073832543929707,0.07174657109114976
0.002704959730463137,0.19130760284409565,0.07460342033757938,0.30714038257157705,0.027587235543559446,0.005102781636983281,0.07299569448013993
0.0030018358135755923,0.15530483092948003,0.04691595861158497,0.258098177313511,0.02875860588832321,0.005254594497595557,0.0748392927633834
0.003331294787934677,0.1235758562368585,0.028332142862407837,0.21421991963928172,0.02998797939750043,0.005544968663882892,0.07747062674838913
0.0036969127071950323,0.09665700133512445,0.017215778366460967,0.17524010956526978,0.03136230487253391,0.005796564424610349,0.08106483166999628
0.00410265810582719,0.07482413956482237,0.010779041777690469,0.1425408823672755,0.033035057827126665,0.005672465811443808,0.08572511696643688
0.004552935074866948,0.05773628397255827,0.006880274264183482,0.11647865324764357,0.0350349228643978,0.00502010070046914,0.09123196693479534
0.00505263106533568,0.04476295926389138,0.004467763055008471,0.09609923266587897,0.03724465065548758,0.004073985929037817,0.0970614432389782
0.005607169938205458,0.03514347661012405,0.0030539707319092594,0.07994069532567555,0.0395915800416484,0.00328491507268717,0.10294453359411766
0.006222570836730231,0.02807324675455372,0.002268436856285404,0.06684950091584774,0.04229976233568307,0.0032314989003076285,0.10955963074400821
0.006905513520162331,0.022866999021111865,0.0018277745357786692,0.056109681905665953,0.045530345155789735,0.004111363399141152,0.11730208607073063
0.007663410868007463,0.019005675349587206,0.0015721004323302119,0.04758190118919482,0.04920062415547507,0.00508467276701186,0.1254964288985774
0.008504489341802686,0.0161280733645678,0.0014180307331957557,0.041309070641109794,0.053098217675662286,0.0051923661051764824,0.13292874906346622
0.009437878277775391,0.013945875698586905,0.0012992112283997574,0.03665498567858916,0.05749800645417053,0.005176752032733004,0.14005907557857508
0.010473708979594508,0.01224534458403282,0.0011593792085184656,0.032575637799832656,0.06292297036813914,0.006887982252230625,0.14845748125614683
0.011623224686798541,0.010886157446697643,0.00100134926437298,0.028630473082056396,0.06954491965907231,0.010524693993355386,0.1589975835757121
0.01289890261253308,0.009817099438777557,0.0008886960846186751,0.025233783824290378,0.07701039075284336,0.014194302888717529,0.17138705106892738
0.014314589375234785,0.008991443362755548,0.0008493033615368678,0.022713690456795436,0.0850571624272576,0.01665892469819545,0.18506426726949393
0.015885651294280528,0.008361607668358318,0.0008374544811376521,0.020981750283966073,0.09380151211411884,0.018603642575778595,0.19968233910835775
0.01762914118095948,0.00787256014102374,0.0008116184686280459,0.019755532585765838,0.1032614612539708,0.02128845147924803,0.21437550938553346
0.01956398343517065,0.00749201270196536,0.0007969262886036949,0.018798986730638425,0.11327176398668388,0.025589785907667844,0.2279373152144401
0.021711179456945052,0.007190316498188997,0.0008267323976795757,0.017943294426412803,0.12337952285567581,0.03183670557898499,0.23910300990031677
0.02409403560239527,0.006950165474605106,0.0008654245429923195,0.01718517016153518,0.1335165859713696,0.03956899677854917,0.24894187983956406
0.026738416158399492,0.00675321272720999,0.0008404266055803743,0.016616987886097778,0.14357447750466368,0.047709599124801126,0.2594211308554485
0.029673024081888724,0.006584797201477043,0.0007394554875797876,0.016352058205602066,0.15369322945318223,0.055254290671720274,0.2720908088786322
0.032929712550971546,0.00643650423030642,0.0006138314786218635,0.01645740899251575,0.1638571061650736,0.06116198417292441,0.28732451848845314
0.036543830709572546,0.006312436895340456,0.0005173512822985479,0.016765347567634054,0.1737628930851337,0.06490362382461612,0.30405990761079743
0.040554607358408275,0.006239550441745611,0.00048684078181795125,0.016873720020283547,0.18280899481784801,0.06666156205799835,0.3200081262688537
0.04500557675700498,0.00622348077533282,0.0005182579826946733,0.01654774485297943,0.1905149944093038,0.06733073465932606,0.33376876658522636
0.0499450511585514,0.0062454130323634765,0.0005561763580567831,0.016008956660172845,0.19729046841145034,0.0688978098513948,0.3467452159138009
0.05542664520663107,0.0062678358359013085,0.0005608329779815552,0.015536913028953327,0.2033060868812602,0.07282471309642978,0.3597725735233952
0.06150985788580504,0.006272395021425416,0.0005686134369930741,0.015241886272743074,0.20871027583433188,0.07881256740975208,0.3720450797629384
0.06826071834272393,0.006246742970488869,0.000628403056847169,0.015114854302459802,0.21322646072572157,0.08560163521921202,0.3811939487656139
0.0757525025877192,0.006211604177379323,0.0007077904605334776,0.015184891045552026,0.217200579114473,0.09243257343419191,0.3865432076393482
0.08406652885618333,0.00619548799379126,0.0007279031919762953,0.015468099696602343,0.22092265300224628,0.09876577451433624,0.3881150523480936
0.09329304026284696,0.006204778394311566,0.0006840848096257764,0.015838216425870986,0.2242669504407766,0.10420496985896706,0.38663346295881157
0.10353218432956637,0.0062228335787139636,0.0006463099415592675,0.01605777241217071,0.22662632202948363,0.10838998439243824,0.3831764439357322
0.11489510001873086,0.006232216371935191,0.0006461310638975346,0.016093682338841793,0.22756233323564243,0.11165008604204132,0.3780643463817678
0.1275051240713013,0.006234504043150047,0.0006421955810307325,0.016221251745206437,0.22744592676837985,0.11524897378254825,0.37156584910926915
0.1414991297434576,0.006227319123777026,0.0005938069828441699,0.016578868431293962,0.22636976034501774,0.11963380714498492,0.36349108353205684
0.15702901247293774,0.0062186307659347715,0.000513130145231829,0.016963895711639667,0.22454983191133243,0.12376070700820097,0.35483163510636123
0.17426333860096507,0.006209488774898881,0.00043632021807119513,0.01714667481693667,0.22160734035577248,0.12617348926386165,0.3459064373769828
0.19338917504552322,0.006216015047351832,0.00040002312865281285,0.017296759908558577,0.217354888112089,0.1268940411394431,0.3367404110362068
0.21461411978584058,0.006242845586465738,0.0004307139599289499,0.0176415914680324,0.21129752745448963,0.1261609054789183,0.32660578267768653
0.23816855519761607,0.006276575049515089,0.0005217885024843543,0.01797641181118159,0.2033857971961642,0.12336856483427398,0.3153895471445882
0.2643081486974108,0.006285752369757877,0.0006341242714804537,0.017813104694722862,0.19377903244608277,0.11726527339488035,0.30320513819649797
0.29331662783900486,0.0062591898371307094,0.0007086107750021901,0.01713901048298778,0.1827258745478649,0.10790987638254745,0.28978939012656146
0.32550885998350565,0.0062137679001624405,0.0006807340381080951,0.01650078829160233,0.17077613999147662,0.09697015831672855,0.2746234185344464
0.36123426997094304,0.006164224372652126,0.0005571103175495921,0.016254866138947575,0.15788478263953548,0.0851578547746125,0.25627407482250897
0.40088063288984643,0.00613024272079152,0.00044608957820861726,0.016324333333215486,0.1439366596977677,0.07203745759444487,0.2336172657094183
0.4448782831127585,0.00611980845386715,0.00042581335286258646,0.016498064605288187,0.12878972331738014,0.057721883536936386,0.20680534782932003
0.4937047852839004,0.006146632128768048,0.0004536180043820719,0.01669549625277464,0.11340931833337531,0.04485076408442142,0.1800175500228527
0.5478901179593945,0.006205350731574029,0.00045438997190899456,0.01687606061547989,0.09882810609788363,0.036103129648757996,0.15729150080864737
0.6080224261649427,0.006276272086344202,0.0004234424605785256,0.017020198451852996,0.08563274644691697,0.031097515762642653,0.13861333397852785
0.67475440531107,0.006328590797924566,0.00040351303025377636,0.017085624866841693,0.07406239990190651,0.02777859200282499,0.12182971209604967
0.748810385759003,0.006369899521341825,0.0004273376992088751,0.017082825849121398,0.0640694822815187,0.02486548199781886,0.10627458748990451
0.8309941949353403,0.006429003015353693,0.0005036768603461627,0.017054276559886224,0.0556068264439066,0.022088384249177483,0.09305836665123686
0.9221978823334341,0.006506880288531236,0.0006080582582972222,0.01703782016030771,0.048492638004800595,0.01944469368574467,0.08257736439096879
1.0234114021054528,0.006573250613415252,0.0006861260883726279,0.01707182370362766,0.042596158552044454,0.016968674108607792,0.07419122837484296
1.135733358343105,0.0066038269380915594,0.0007070433525842798,0.017148300256448677,0.03767948415566708,0.014647162235139313,0.06688493309045739
1.2603829296797273,0.006618209642548531,0.0006888412145576938,0.017239674624772373,0.03351392971367059,0.012514924550718292,0.05996972518486684
1.3987131026472386,0.00662746662203988,0.0006561209750868541,0.017268161225338707,0.029890872675079543,0.010605024509626847,0.053217589451146845
1.552225357427048,0.0066298284160031815,0.0006170563010529455,0.017174006858052836,0.026787147784231104,0.008981090191567603,0.04732685692412308
1.7225859653987874,0.006608989414877476,0.0005804866882496919,0.016904450892749414,0.024208499734697412,0.0076925476093599185,0.043002745671535454
1.9116440753857036,0.006580725195008286,0.0005837192348846869,0.016540418381930336,0.02207191212303206,0.0067135979517970205,0.03988791279650487
2.121451784910632,0.006568778327497909,0.000663643781085059,0.016206576536462593,0.020248383619470164,0.005989822989446658,0.03704297228015012
2.35428641432242,0.0065825483770980105,0.0007815763404082935,0.01595423310731894,0.018680622123488092,0.0054918672057007395,0.03415392033590107
2.612675225563332,0.006616586410841999,0.0008431498033759748,0.015760351574871677,0.017403098801959584,0.005210795560421906,0.03160064813139423
2.8994228538828812,0.0066723211564998115,0.0008370428345785246,0.015590706224672025,0.016391508591109816,0.005059110402315687,0.029605423946944685
3.2176417502507353,0.006771196345800922,0.0008666130669996911,0.01545180403125733,0.015566038888575853,0.004865691564149708,0.028066406974125165
3.5707859649004625,0.0069141286626071205,0.0010068929080257736,0.015344016922436539,0.014832789983278388,0.004553477981501313,0.026798313672793183
3.9626886387014784,0.0070784339802296104,0.0012234897590052893,0.015289252995995222,0.014172160849398695,0.004254678836854026,0.02578928657969019
4.397603609302721,0.007222169990320762,0.0014449236167117633,0.015253312756462066,0.013573317937651232,0.004076764016859392,0.025043713913388672
4.880251583654434,0.007326796039709005,0.001623734261618992,0.015164527539695844,0.01305448775676594,0.003914379606136163,0.024542687582055404
5.415871378079476,0.007374678430721065,0.0017192805775327709,0.014955978849298411,0.012611007610738554,0.0036127582470218043,0.024157171018039783
6.010276782070388,0.00737422476832666,0.001691275694423863,0.014748022923936756,0.012211609445536804,0.0032567142596563047,0.023667973512219394
6.669919663030129,0.007336423852930387,0.0015118220813066965,0.014754057019138804,0.011802056435635741,0.0030672810155976302,0.022839965755985306
7.401959996915652,0.007264882622639412,0.001237930837689881,0.015048105078121899,0.011360900726797483,0.003052520056011448,0.02175231082865763
8.214343584919439,0.007155580438523976,0.0010045573319660142,0.015532182713070171,0.01090731537352843,0.002996588687134443,0.02079733913402278
9.115888299750837,0.006997793719426906,0.000876746860024211,0.016040019368265226,0.010435115794248688,0.002766629440602747,0.020200129449137447
10.11637979766207,0.006793131594988575,0.000810269011635623,0.016397232528782245,0.009923155025927114,0.0024259514890730117,0.019914683137576498
11.226677735108158,0.006526079601458665,0.0007478950460430805,0.016484323334834617,0.00932798011129461,0.0020481421638921505,0.019758834030007884
12.458833642950081,0.0061707076205244765,0.0006785403957718359,0.01630258900396918,0.008622356070466247,0.0016267725736578442,0.019506825662847456
13.826221737646593,0.005629088960016469,0.0006035298250332205,0.015612910432175333,0.007699278234456045,0.0011447465761135213,0.018657831471200793
15.343684089300131,0.00473038755022153,0.0005040702736736218,0.01373287320018093,0.006357178858224728,0.0006756084326919429,0.016358657101983146
17.02769172225898,0.0033728630308038302,0.0003601600377972396,0.010111790657342473,0.004479711033467427,0.00033104448208314213,0.012008518349989759
18.896523396912116,0.0018511725149504296,0.00019819506632988212,0.005647896273543244,0.002443104307849317,0.00013536847224037077,0.006695015853684439
20.970464013232306,0.0007264795549915018,7.789875433685723e-05,0.0022346134793993157,0.0009559567923644384,4.455260042327205e-05,0.0026465730945639675
23.27202478960412,0.00019571193290545427,2.1000558563876987e-05,0.0006041118182883948,0.0002572063977758406,1.1003767703939932e-05,0.0007152071996407603
25.826187606826746,3.5512213766746066e-05,3.8117306122528317e-06,0.00010977638892252954,4.6645927711411535e-05,1.921260191413292e-06,0.00012994329100006512
28.66067616948256,4.304865588193837e-06,4.621236581719499e-07,1.3315236082894284e-05,5.653301518477865e-06,2.2915833498627679e-07,1.576032849433027e-05
31.80625692794119,3.474498531994687e-07,3.730034516112092e-08,1.0749451313021743e-06,4.562435197916031e-07,1.837282494837558e-08,1.2723045724808567e-06
35.297073027306574,1.8645501511331053e-08,2.0017220281392292e-09,5.769135743143044e-08,2.4482921991574024e-08,9.83285373584473e-10,6.82827247570794e-08
39.17101490809261,6.649072140249753e-10,7.138293235560275e-11,2.057382096184021e-09,8.730597939736392e-10,3.5025826006483456e-11,2.435079447981634e-09
43.47013158125035,1.5752663433213786e-11,1.6911760040197744e-12,4.874329434760786e-11,2.0683994477722962e-11,8.294450016340995e-13,5.7691560355376675e-11
48.241087041653735,2.4792070276248857e-13,2.6616331984356177e-14,7.671433072066796e-13,3.255308794048095e-13,1.3051725960876889e-14,9.079743822526967e-13
53.535666774107185,2.591917668479125e-15,2.7826389141659135e-16,8.020215739258716e-15,3.4032996234992126e-15,1.3644090714730028e-16,9.492552751003976e-15
59.411339849650396,1.800000570578129e-17,1.9324505642187726e-18,5.569778875215698e-17,2.3634774272387295e-17,9.47508653472469e-19,6.592268247264846e-17
65.93188271333541,8.303562422133084e-20,8.914566812989249e-21,2.5693895464395474e-19,1.0902929481938973e-19,4.370889170536001e-21,3.0410730288372247e-19
73.16807143427206,2.5444596090244074e-22,2.7316897099116505e-23,7.8733785917073825e-22,3.340983125636973e-22,1.3393645356032425e-23,9.318757777330139e-22
81.19844993184009,5.179233916177311e-25,5.560339867472827e-26,1.6026221116178328e-24,6.800553097428389e-25,2.726263993994823e-26,1.8968282772290554e-24
90.11018251665037,7.00283950089853e-28,7.51813270607034e-29,2.16690459062224e-27,9.19502423268826e-28,3.6861772093599616e-29,2.5647005983234716e-27
100.0,6.289576880862893e-31,6.75238576650432e-32,1.9461981346353354e-30,8.25848023267505e-31,3.3107266700853e-32,2.303477289940976e-30
