freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(25.118864315095767+0j),(2.263051390432485+0j),(-0.6070412612379399+0j),(-0.008746840778096954+0.5338222278560552j),(4.517169969053157-1.7657509072561597j),0.005688692217503736,0.005514076807043334
(19.95262314968879+0j),(2.3752622071658926+0j),(-0.6117910524165135+0j),(-0.10004564239281832+0.48504249290360224j),(4.840972046232597-1.7446711287461962j),0.005738330942343961,0.005546576424186021
(15.848931924611108+0j),(2.494496427350104+0j),(-0.5987052264884183+0j),(-0.1743234473812797+0.4328447689170834j),(5.168416656319914-1.67942225507094j),0.005768228348159615,0.005556080082716331
(12.589254117941664+0j),(2.610706477636477+0j),(-0.5647458426349495+0j),(-0.23432456626798248+0.38200275504328257j),(5.478494116667942-1.5668844393367585j),0.005772270508725987,0.0055377190727995875
(10+0j),(2.7143102832227837+0j),(-0.5127404596162184+0j),(-0.28336921962060735+0.33456162673605194j),(5.751791432320527-1.4152126636857694j),0.005753560473982555,0.005496600574504713
(7.943282347242805+0j),(2.799299370514166+0j),(-0.4494470846878055+0j),(-0.3238900638314537+0.2907993561686568j),(5.976423246105751-1.2401278734030756j),0.005721333027033711,0.005443979529971529
(6.30957344480193+0j),(2.864141578249594+0j),(-0.3825223669815745+0j),(-0.35720475545240227+0.2505143479842449j),(6.149869984082461-1.0589841335261692j),0.005685584503468323,0.005391225395135321
(5.011872336272715+0j),(2.9107405349695528+0j),(-0.3181677351533011+0j),(-0.38405988044980066+0.21372008178672142j),(6.276992463054411-0.8859587840221089j),0.005653281491664137,0.005345780796366812
(3.981071705534969+0j),(2.942680215718446+0j),(-0.26021037898791666+0j),(-0.4051703647514696+0.18066053491774525j),(6.366444877597977-0.729996906707232j),0.0056275183777671645,0.0053104805965551545
(3.1622776601683795+0j),(2.9637843846141614+0j),(-0.21031200668407812+0j),(-0.42140681113386547+0.151562077075527j),(6.427550449588756-0.5951060157919339j),0.005608579102277446,0.005284955788093042
(2.5118864315095766+0j),(2.977338618953415+0j),(-0.1686437531840905+0j),(-0.43372336429655334+0.12645853049184497j),(6.468483096785704-0.48175469805175847j),0.005595380024693446,0.00526737951108082
(1.9952623149688788+0j),(2.985850214319056+0j),(-0.13455277697558077+0j),(-0.44302438216179496+0.10516608854070929j),(6.4956188032904425-0.38836503501973624j),0.005586490065826744,0.005255662696610847
(1.584893192461111+0j),(2.9910984503701497+0j),(-0.10703774275240013+0j),(-0.450077919687397+0.08734567520443048j),(6.513580326269337-0.31244025348813553j),0.005580627017088382,0.00524801279702789
(1.2589254117941662+0j),(2.9942881920045856+0j),(-0.08502862361985364+0j),(-0.45549045349690787+0.07258216814431648j),(6.525564466046982-0.2512627566813795j),0.00557680880884073,0.0052430824229929875
(1+0j),(2.996209862261374+0j),(-0.06752658260282524+0j),(-0.45971972413611206+0.060445743826492815j),(6.533714656941123-0.2022608797889512j),0.005574342624029553,0.005239930422212729
(0.7943282347242805+0j),(2.9973700684877262+0j),(-0.05366015160793637+0j),(-0.46310200217995634+0.05052903665853451j),(6.539438942738544-0.16316613755794884j),0.0055727617872420015,0.005237927131454198
(0.6309573444801929+0j),(2.99808717485268+0j),(-0.042697164978293595+0j),(-0.46588024166480063+0.042465668147639815j),(6.543649066955322-0.13205469097298572j),0.005571759764241682,0.005236661787667249
(0.5011872336272715+0j),(2.998557118191189+0j),(-0.0340359913040779+0j),(-0.4682281616641967+0.03593735070882261j),(6.54692832501383-0.10733247577927636j),0.005571137383133743,0.005235870064177541
(0.3981071705534969+0j),(2.998897024915725+0j),(-0.027188854094839707+0j),(-0.470269758727477+0.030674569516674396j),(6.549644893284057-0.08769745603790961j),0.0055707651428708255,0.005235382772174115
(0.31622776601683794+0j),(2.999173381200684+0j),(-0.02176372749498427+0j),(-0.4720949395653199+0.02645332629563097j),(6.552026793812006-0.0720960191256297j),0.005570557853150243,0.005235091446823692
(0.2511886431509577+0j),(2.999420023071736+0j),(-0.01744776990748027+0j),(-0.4737715528940648+0.023089170907919374j),(6.554211073767221-0.059681213612130704j),0.005570458192813324,0.005234925966356238
(0.1995262314968879+0j),(2.9996497554407906+0j),(-0.01399330267215712+0j),(-0.47535371044701924+0.020429668617697273j),(6.556276022920203-0.04977575384465275j),0.00557042635492481,0.005234840278031117
(0.1584893192461111+0j),(2.999862152268337+0j),(-0.011206336412477013+0j),(-0.47688654050401513+0.018346650138437916j),(6.558262288674342-0.04184050971023097j),0.005570433702175451,0.0052348034308166685
(0.12589254117941662+0j),(3.000049136221164+0j),(-0.008937235123071294+0j),(-0.4784080110874649+0.016729411422097162j),(6.560186739095183-0.03544832541083877j),0.005570459007098369,0.0052347940435445856
(0.1+0j),(3.0001992911607953+0j),(-0.007072981174481643+0j),(-0.47994875632156697+0.01547957965491583j),(6.562051728920135-0.03026265613971425j),0.005570486355800555,0.005234797001029777
(0.07943282347242805+0j),(3.0003013943554704+0j),(-0.005530453827935775+0j),(-0.48153092580970436+0.014507929367090652j),(6.563851655791474-0.02602016926494164j),0.005570504116900821,0.005234801588452552
(0.0630957344480193+0j),(3.000347265831723+0j),(-0.004250334742981983+0j),(-0.48316696211804633+0.01373276168221129j),(6.565577929426422-0.02251627714983369j),0.005570504527879516,0.005234800510742896
(0.05011872336272714+0j),(3.000333771281619+0j),(-0.0031908011898921958+0j),(-0.48485877937010446+0.013079993315935075j),(6.567222629358267-0.019592079804938548j),0.005570483516612665,0.0052347893777489945
(0.039810717055349686+0j),(3.000263763814708+0j),(-0.002322647643618452+0j),(-0.4865972635335528+0.012483343083350444j),(6.5687804833173224-0.017123777167339732j),0.0055704404939766385,0.005234766378041471
(0.031622776601683784+0j),(3.0001458712837206+0j),(-0.0016250529654725475+0j),(-0.48836188874827+0.011883611422424077j),(6.570248697811392-0.01501389505446268j),0.005570377934751243,0.005234731930644225
(0.02511886431509577+0j),(2.99999322993451+0j),(-0.00107963875285041+0j),(-0.4901206986204838+0.011233087282411095j),(6.571624686674264-0.013181138679811553j),0.005570300690776513,0.005234688220951001
(0.019952623149688792+0j),(2.9998214617543244+0j),(-0.0006685674643769773+0j),(-0.4918313931818134+0.010498042651911944j),(6.572902637804558-0.011557928123563103j),0.005570215098099982,0.005234638639451395
(0.01584893192461111+0j),(2.9996463308203296+0j),(-0.00037310273026415757+0j),(-0.49344435370988626+0.009661468152668516j),(6.574070766754463-0.010090311427786275j),0.005570127953178158,0.005234587135399905
(0.01258925411794166+0j),(2.9994815393103504+0j),(-0.0001728012126244972+0j),(-0.49490829234970013+0.008727753242874456j),(6.575111491721254-0.008739876201173183j),0.005570045501062358,0.005234537558081917
(0.01+0j),(2.9993370552663454+0j),(-4.686836589713655e-05+0j),(-0.496178676037205+0.0077226999467522334j),(6.576005832926663-0.007487449119310095j),0.005569972576103503,0.005234493062689151
