freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(1.584893192461111+0j),(1.99129629272113+0j),(-0.04985757763929215+0j),(1.5222706470468639-0.013619956950206298j),(2.5473897697589463-0.0925524912201476j),0.003672190537113766,0.0008981157919608702
(1.2589254117941662+0j),(1.992764618875408+0j),(-0.0396609565158111+0j),(1.5215971117645064-0.009602294590785439j),(2.5511794044035576-0.07487019356408556j),0.0036801130974302523,0.0009041111001112669
(1+0j),(1.993680449748494+0j),(-0.03149265209162913+0j),(1.5208456542768802-0.006442604840160836j),(2.553882539331423-0.06064710364198951j),0.0037058122102407685,0.0008949763652705821
(0.7943282347242805+0j),(1.9942384082774365+0j),(-0.024968540856708465+0j),(1.5200522668047116-0.003958354840804774j),(2.555872049665529-0.04924501298371936j),0.0037207746474046733,0.0008917185485512241
(0.6309573444801929+0j),(1.9945656940270795+0j),(-0.019769925163143916+0j),(1.519237565957165-0.002007827195906119j),(2.557394265549149-0.040126854770260414j),0.0040702014434887265,0.000890516416198753
(0.5011872336272715+0j),(1.9947455218125163+0j),(-0.01563608495392681+0j),(1.5184139319095629-0.0004805200502905429j),(2.5586118530528297-0.03284868232301991j),0.00716665515340693,0.0008899483692334346
(0.3981071705534969+0j),(1.9948324739878678+0j),(-0.012355506662813851+0j),(1.5175890759269965+0.0007102566788012056j),(2.559632227697078-0.02704732000799813j),0.008531835998722238,0.0008922609233823672
(0.31622776601683794+0j),(1.9948624798573968+0j),(-0.009757508345832484+0j),(1.5167677841483052+0.0016327129389449224j),(2.5605261692710233-0.02242769532207277j),0.0036821573100245214,0.0008892727886883853
(0.2511886431509577+0j),(1.9948593554734289+0j),(-0.007704841381076844+0j),(1.5159529865730077+0.0023403232833821785j),(2.5613402605796636-0.018751302662569344j),0.006481116976599343,0.0008891735364496567
(0.1995262314968879+0j),(1.9948391142505137+0j),(-0.006087317841975522+0j),(1.515146678171869+0.0028746625304120546j),(2.562105344816294-0.01582592358814066j),0.003699104462047622,0.0008891365462630311
(0.1584893192461111+0j),(1.9948127413909904+0j),(-0.004816380715011394+0j),(1.514350755449954+0.0032677956775755083j),(2.5628420650679917-0.013496512513143299j),0.003681903032228133,0.0008894991406743342
(0.12589254117941662+0j),(1.9947878487081858+0j),(-0.003820572496823863+0j),(1.5135676471492592+0.0035444886225496595j),(2.5635641128267155-0.011637463984316584j),0.0036869507308393036,0.0008911875335932452
(0.1+0j),(1.994769518449732+0j),(-0.0030418878257710007+0j),(1.5128005618962712+0.003724271955259926j),(2.564279875255016-0.010146464615969493j),0.003681562276832413,0.0008889573292610391
(0.07943282347242805+0j),(1.9947606260511845+0j),(-0.002433019566245735+0j),(1.5120531953054204+0.0038232290375031664j),(2.5649932602780523-0.008939980078447683j),0.0040436798701973505,0.0008893251565544147
(0.0630957344480193+0j),(1.9947619479981449+0j),(-0.001955443699585516+0j),(1.5113289351084243+0.003855145841822633j),(2.5657043321315816-0.007950016369145812j),0.00574202795380319,0.0008890037472207826
(0.05011872336272714+0j),(1.994772343396558+0j),(-0.0015781900948410696+0j),(1.5106299543307058+0.003831722685490596j),(2.566410055586635-0.007121679033044873j),0.0071512281942253345,0.0008907596657288793
(0.039810717055349686+0j),(1.9947891963563638+0j),(-0.001277021016994082+0j),(1.5099568658416815+0.0037618874872290273j),(2.567105102338949-0.006411076122717839j),0.0037130651831286414,0.0008895101279834949
(0.031622776601683784+0j),(1.9948091391643215+0j),(-0.0010337064117948022+0j),(1.5093095132948948+0.003650841111473891j),(2.567782475670473-0.005783406203095318j),0.003683440991511973,0.0008887690581913897
(0.02511886431509577+0j),(1.9948289043767617+0j),(-0.0008351454105722365+0j),(1.5086888726928775+0.003499829094534565j),(2.5684337288450028-0.005211335414485406j),0.003802697553078084,0.0008887011449789224
(0.019952623149688792+0j),(1.9948460478524117+0j),(-0.0006722482092921056+0j),(1.5080992485231337+0.0033074455458447817j),(2.569048793205421-0.004674013487751063j),0.0036824567230168714,0.0008894442211306203
(0.01584893192461111+0j),(1.9948593111339137+0j),(-0.0005386900843081237+0j),(1.507549486182873+0.0030725170489040647j),(2.5696158681410406-0.00415707764796782j),0.0036821844828147272,0.0008897267148907528
(0.01258925411794166+0j),(1.994868555785887+0j),(-0.0004297870876346239+0j),(1.507052109584962+0.0027975896274922774j),(2.5701222098476677-0.0036534377957432055j),0.003695397053519059,0.0008894830525269232
(0.01+0j),(1.9948743978787364+0j),(-0.00034169857247398356+0j),(1.506620169904441+0.00249139371469023j),(2.5705564143996646-0.0031638796779053413j),0.0036854171438675605,0.0008895629893725037
