tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi,fbp,fbp_lo,fbp_hi
0.4937047852839004,0.004668248090439704,0.00033088681419075086,0.013268649205031449,0.0064161041562032905,0.0012179373968939135,0.014334952119419304,0.027118044757657105,0.002138310178295307,0.10939944704209832
0.5478901179593945,0.004832262119761546,0.0003979676860016106,0.0136681450391076,0.005808838351539609,0.0010584034943979044,0.013114406402696142,0.03422279010215173,0.0023048288678295227,0.14363047144784954
0.6080224261649427,0.0050354059523775386,0.0004572027322126452,0.013972642438317487,0.005268321516604423,0.0008582611232519738,0.012221296161687687,0.04434839126556641,0.0026223372683518067,0.18893250229904254
0.67475440531107,0.005313559498083315,0.00047423826554922647,0.014600756157791368,0.004751443209573138,0.0006079053970164119,0.011358879241478782,0.0587177617045831,0.0032694336621981054,0.2461429624941221
0.748810385759003,0.005661707785010636,0.00046448735856018835,0.015508371511220647,0.004265347373677573,0.0003581945644143803,0.010435070238502517,0.07893216435670206,0.004224804167218164,0.31528280328883906
0.8309941949353403,0.006038396557189722,0.0004806364953998511,0.016279085381574854,0.003858190757571628,0.00019932633966877124,0.009551864870292852,0.10675549606245295,0.0053674366128052,0.39401221632351413
0.9221978823334341,0.006435776803185067,0.0005471848570522097,0.016838580606629135,0.0035397545903782545,0.0001557274940546713,0.008761980929087374,0.14375727483724884,0.006939214423177864,0.47842703190720653
1.0234114021054528,0.006887784839882349,0.0006486770140361475,0.017578085493716943,0.0032780899593225737,0.000171995821323455,0.00804026263102049,0.19057145471865042,0.00981650776683007,0.5620481710153207
1.135733358343105,0.007414095672119253,0.0007733111231585049,0.018736317821219043,0.0030405550098719595,0.00019728256196972167,0.007364792153592508,0.24736661899515922,0.015611907047986848,0.6420532641827522
1.2603829296797273,0.008000901934446858,0.0009293441038549594,0.0201300834569659,0.0028276639338811367,0.00022099436514244148,0.006799110176422775,0.31271232007235267,0.026815313248488952,0.7213076489917463
1.3987131026472386,0.008614507465928359,0.001115175451383975,0.02147659323473233,0.0026480105376818996,0.00024600768753906726,0.006394438659782509,0.3837467969785742,0.046160659909710765,0.7994857184975901
1.552225357427048,0.00924540966472519,0.0012929918619396707,0.02274376206466113,0.0025119637830320627,0.00026628614582410124,0.006136633141758436,0.45587074626709945,0.07512051613502316,0.869180397785892
1.7225859653987874,0.009892788132073291,0.001420265719463743,0.024045335000360064,0.002418268439270432,0.00027035479139219043,0.005969853750464698,0.5228970931511905,0.11225452986377703,0.9220004620302472
1.9116440753857036,0.010610084701805352,0.0015082515681343542,0.025659920245771437,0.002347460501347022,0.00025417692547763995,0.005849212079832297,0.5812100827376051,0.15056548196950176,0.9653470805721756
2.121451784910632,0.011453638522952773,0.001596543523356009,0.027843414461488223,0.002272394120563957,0.0002221923816291707,0.005743366674231968,0.627520009338061,0.18338324645721044,1.0117781504446886
2.35428641432242,0.012448488379804721,0.0017067531505952937,0.030605036470037397,0.002191422167224026,0.00019013653822139064,0.005654680383592106,0.6620797893801494,0.21971732577354358,1.0618087057014123
2.612675225563332,0.013576968117253466,0.0018412791398431255,0.033733162942895016,0.0021257384281594192,0.00017994275902663329,0.0056041833856101736,0.6864303042220292,0.2778060853546437,1.1028754616437515
2.8994228538828812,0.014853890084624835,0.002016060658825648,0.03725226843145498,0.002084146867778536,0.00019429668058956943,0.005578371102179054,0.7005727951721824,0.3547620781619861,1.126361037740168
3.2176417502507353,0.01634281639790685,0.002260059623456064,0.041498224756790325,0.0020581426442180823,0.0002118471998200518,0.0055277188422868375,0.7031348644974895,0.41855081316636283,1.1329774787821727
3.5707859649004625,0.018115965258322618,0.0025517422002667126,0.04672093381597708,0.0020376598085326096,0.0002163172602516935,0.005419188036038368,0.6926661630458519,0.4460544802835327,1.1221948753019264
3.9626886387014784,0.020273020137273393,0.0027808475178464523,0.05300507762278308,0.0020268713978197728,0.00021240097729664125,0.005289557694255996,0.6721758009448422,0.4453478924284089,1.0919435779887074
4.397603609302721,0.02298712088018751,0.002841194176694704,0.06090720094047789,0.002025994872081268,0.00020909975125963035,0.005174239359387761,0.6444294431894427,0.43210906877863536,1.0391504594254863
4.880251583654434,0.026665593748486986,0.0027462943558900963,0.072378246024541,0.0020246445893988873,0.00020635907460753663,0.00507739670647518,0.6130870739184825,0.41404200185828965,0.970493070690253
5.415871378079476,0.03199966890527063,0.0025767305854800453,0.09031582839879085,0.002006553452023369,0.0001993309840156163,0.0049846247148254835,0.5803873573399093,0.3920640997024101,0.8955964942196767
6.010276782070388,0.040280377516700494,0.002453149915055722,0.11849083874297062,0.001973042581662095,0.00018802298786056398,0.004915357940406114,0.5476705898465807,0.36732036308734517,0.823664125989826
6.669919663030129,0.054141687331031786,0.0025809510060434216,0.16475887702281977,0.0019345556933820067,0.00017573601580338238,0.004900642363283968,0.5153429520735906,0.34171491700446044,0.7613533547340121
7.401959996915652,0.079121834748781,0.0033357562642054705,0.2475075152485133,0.0018950527287841042,0.00016251844573680148,0.004927552167270956,0.48317941058874575,0.3157751692169864,0.7071955186944686
8.214343584919439,0.12532363712108374,0.005466077763370982,0.39597870540477953,0.0018502562676212665,0.00014495474671502709,0.004937254610088771,0.45115535809406293,0.28899672694923184,0.6543942419014225
9.115888299750837,0.21010263599546225,0.011926847856517259,0.6389884648388199,0.0017922878662487624,0.00012124505443701689,0.004883114655681791,0.4182934169896227,0.26030072589011816,0.5988275344421035
10.11637979766207,0.3704617187956808,0.039394142594767895,1.005345153595533,0.001717076904404436,9.440402121203423e-05,0.004762151534431299,0.3840067085106141,0.22960549814311007,0.5444204163611641
11.226677735108158,0.6892824895760902,0.14821311483294633,1.5493766307459627,0.001619730237725643,6.933593987976097e-05,0.0045797295882744685,0.3470820799952244,0.19667723601077886,0.49504346612008987
12.458833642950081,1.2765601532180844,0.44343581038596475,2.321313656190647,0.0014994227083386684,5.1903752950029936e-05,0.004345924636271125,0.30719907094037446,0.16221334083445546,0.4515418330914532
13.826221737646593,2.0711808920134005,0.9250040451091087,3.187856234716005,0.0013404878540511623,4.45816612564703e-05,0.004006852430143789,0.2620893979857784,0.1267928063808736,0.4067123627285188
15.343684089300131,2.595667822891041,1.3001662367602125,3.62328815569343,0.0011082937429853935,4.098626604480912e-05,0.0034165611270275775,0.20749745346701967,0.09132480597801017,0.342951820643421
17.02769172225898,2.3189540893286757,1.2198232976918333,3.0874465354155354,0.0007818311771935817,3.236007241215545e-05,0.002465170291684645,0.1418267597975015,0.05771610329155388,0.24631601964003758
18.896523396912116,1.4187888355165768,0.7615827011387608,1.850215750781282,0.000426661484646735,1.88778056016146e-05,0.0013623092340805034,0.07602898886450343,0.029476194531302156,0.1358744767863088
20.970464013232306,0.5839699317275787,0.31606882690373617,0.7549663633851076,0.00016699903497549733,7.6262930227502455e-06,0.0005363800132867497,0.029506967604626323,0.011165881343942134,0.05345972276141518
23.27202478960412,0.16049313634208648,0.08715790356002846,0.20675100686322342,4.493824216700127e-05,2.0803977677883434e-06,0.00014470485038827467,0.007910896943815308,0.0029615009464606557,0.014418314564957646
25.826187606826746,0.029361466680266426,0.015966859544363846,0.037769366479208075,8.150280038133092e-06,3.794615087636887e-07,2.6272442268002862e-05,0.0014325661280412043,0.0005338610939218555,0.0026174750673386388
28.66067616948256,0.0035711600758655737,0.001943079642388049,0.004591092332401583,9.878044609186227e-07,4.609720741659654e-08,3.185572717965522e-06,0.0001735160508494905,6.454187592204958e-05,0.00031735821087884884
31.80625692794119,0.000288622388402031,0.00015707543394444506,0.0003709653307353762,7.972042898608072e-08,3.723772972479113e-09,2.5713598319580275e-07,1.3999968626804583e-05,5.203532377389573e-06,2.5616337167749246e-05
35.297073027306574,1.5497092816306396e-05,8.434663018695453e-06,1.9916438320379616e-05,4.2779708725418224e-09,1.9990221227820068e-10,1.3799461743025354e-08,7.51190603289888e-07,2.791175345360874e-07,1.3747162611246248e-06
39.17101490809261,5.527562842068808e-07,3.0086181941215913e-07,7.103594838730213e-07,1.5255246659547892e-10,7.1296191260248125e-12,4.921031582047595e-10,2.678633427002219e-08,9.951667837965789e-09,4.90236631130897e-08
43.47013158125035,1.3096814986344314e-08,7.1286207629747816e-09,1.683074450012709e-08,3.614181264883568e-12,1.6892124755008797e-13,1.1658748864735024e-11,6.345949066413859e-10,2.357529566539451e-10,1.1614513464675955e-09
48.241087041653735,2.0612957148260054e-10,1.1219738157588524e-10,2.648958526590684e-10,5.688107800811974e-14,2.6586012244809426e-15,1.8348978835418484e-13,9.98737773077233e-12,3.710249600293326e-12,1.8279350420733777e-11
53.535666774107185,2.155038862946597e-12,1.1730015363496032e-12,2.769420107707802e-12,5.946697639380892e-16,2.7794937668752825e-17,1.9183187598375087e-15,1.0441389630463919e-13,3.878880010121511e-14,1.9110389793293113e-13
59.411339849650396,1.496611701812983e-14,8.146161904469645e-15,1.9232795617822837e-14,4.129782204096811e-18,1.9302732976501483e-19,1.3322091225421805e-17,7.251186958677314e-16,2.693740062853826e-16,1.3271534471214584e-15
65.93188271333541,6.904019299668281e-17,3.7579073638726546e-17,8.87227700351015e-17,1.9051049264996406e-20,8.904535834670628e-22,6.145600026393877e-20,3.3450349192923405e-18,1.2426437714240756e-18,6.1222775413019255e-18
73.16807143427206,2.1155998490321713e-19,1.1515364000294697e-19,2.718732937223099e-19,5.837810347943477e-23,2.728617524025476e-24,1.883195592278158e-22,1.0250183903667206e-20,3.807828759487641e-21,1.8760488605518474e-20
81.19844993184009,4.306293872383065e-22,2.343947258395057e-22,5.533968146523906e-22,1.1882831448162094e-25,5.554087772266761e-27,3.833234659631737e-25,2.0864192438213183e-23,7.750812574964775e-24,3.818687504447996e-23
90.11018251665037,5.822538650538396e-25,3.169250467052936e-25,7.4824764573449255e-25,1.6066770110470478e-28,7.509679975224011e-30,5.182914662315321e-28,2.8210462695356e-26,1.0479868316066853e-26,5.163245449816444e-26
100.0,5.229493957590022e-28,2.8464519239730783e-28,6.720361568202791e-28,1.4430315794963772e-31,6.744794237687712e-33,4.655017494726008e-31,2.5337132331044785e-29,9.412458189913644e-30,4.6373516531138763e-29
