freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(794.3282347242813+0j),(1.0962486740765933+0j),(-0.0968067516574225+0j),(1.0309650673185202-0.05565056093224714j),(1.1668029065093215-0.14178533576672542j),0.001641987322989413,0.0009295511651446842
(630.957344480193+0j),(1.1080606395501558+0j),(-0.10930188349548213+0j),(1.037680314041639-0.06345947269261526j),(1.1839841576275505-0.15970080053918329j),0.001558527037797385,0.0009506477463130548
(501.187233627272+0j),(1.1217284700736265+0j),(-0.12340403820349116+0j),(1.045626885976741-0.07227757367766821j),(1.2037378071111-0.17996767067964697j),0.0015872085269323325,0.0009734104567350901
(398.10717055349687+0j),(1.1376032410479577+0j),(-0.13915620172500126+0j),(1.0550563578341134-0.08208539024459321j),(1.2265254890103146-0.20268742800239564j),0.0016361237434606864,0.0010122773201539882
(316.227766016838+0j),(1.1560521430108073+0j),(-0.1565541585934233+0j),(1.0662110842375718-0.09281101369413966j),(1.2528293607024503-0.22792733391280473j),0.0017239081119276665,0.0010801244305742026
(251.18864315095797+0j),(1.1774587622385706+0j),(-0.17555004600527047+0j),(1.0793131863251002-0.10434245335898734j),(1.283166453514649-0.25573544120819863j),0.0026385857106343575,0.0010898388535815916
(199.5262314968879+0j),(1.2022358611525137+0j),(-0.1960492057551444+0j),(1.0945677398757205-0.11654104124661253j),(1.318129434600444-0.2861404329363507j),0.0019038179565430365,0.002449732939657066
(158.48931924611125+0j),(1.2308467036585202+0j),(-0.21788888925906702+0j),(1.1121799212841736-0.12924503568382723j),(1.3584453776554852-0.31911318958235146j),0.0023438234327690425,0.0023341870348181563
(125.89254117941664+0j),(1.2638231400083766+0j),(-0.24078935352743483+0j),(1.13237941721625-0.142252802390671j),(1.405028146744816-0.35447261658610857j),0.0023270894147364007,0.0012925409540504341
(100+0j),(1.3017614388063619+0j),(-0.2642739521472144+0j),(1.155438437381838-0.1552776621162842j),(1.458988695277894-0.3917321456043763j),0.002327001091834246,0.0011560225436720514
(79.43282347242804+0j),(1.34527098258901+0j),(-0.2875655659749128+0j),(1.1816615852384311-0.16787352476036033j),(1.5215613813950042-0.4299019068186243j),0.0024190361008228256,0.0011442388136021773
(63.09573444801929+0j),(1.3948493004140814+0j),(-0.3094846238131572+0j),(1.2113197524577317-0.1793459270267396j),(1.593903273365557-0.46728799597555337j),0.00248373994734079,0.0011358230185363398
(50.11872336272725+0j),(1.4506681260009133+0j),(-0.32839914688467337+0j),(1.2445053039347742-0.18868822043029393j),(1.6767382839147402-0.5013687912288699j),0.002581214901140914,0.0011308647345731014
(39.81071705534969+0j),(1.5122904321087338+0j),(-0.34229927059499216+0j),(1.2809140774495829-0.1946087441774012j),(1.7698694054899269-0.5288677154426553j),0.0026506723338850834,0.0011340879751906895
(31.622776601683796+0j),(1.5783988512404392+0j),(-0.3490631422695621+0j),(1.3196168453085362-0.19571936670243278j),(1.8716802847322858-0.5461437378807081j),0.002749691593612061,0.001202895732244628
(25.118864315095767+0j),(1.646676536934679+0j),(-0.3469204347582143+0j),(1.3589501658513508-0.1909051179943711j),(1.9788582983412293-0.549931659609602j),0.002861419408602815,0.0011619238429979117
(19.95262314968879+0j),(1.7139874181319286+0j),(-0.33500316146927306+0j),(1.396672867295303-0.17977645392470476j),(2.086599135194132-0.5382686860255097j),0.003236017618771665,0.0011681806698938708
(15.848931924611108+0j),(1.776902457333715+0j),(-0.3137597000214619+0j),(1.4304315315244742-0.1629844919421743j),(2.1893943281065944-0.5112392096309836j),0.006734648960192782,0.001154565409330527
(12.589254117941664+0j),(1.832431772864179+0j),(-0.28500025812151586+0j),(1.458380746260037-0.14218100262806532j),(2.2821874640704465-0.4711474641024513j),0.0041810695575690065,0.0011292382345444686
(10+0j),(1.8786700040129358+0j),(-0.25149667932691155+0j),(1.4796616579713013-0.1195847487104214j),(2.361434488205002-0.4219839434934124j),0.007516658967405947,0.0010867087747426572
(7.943282347242805+0j),(1.9150798221640213+0j),(-0.2162962076596131+0j),(1.4945004603612233-0.09735828908316935j),(2.4256422065910894-0.3684231707761628j),0.003631059635800586,0.0010623093540592756
(6.30957344480193+0j),(1.9423346821135774+0j),(-0.18205304902058694+0j),(1.5039208346234327-0.0771042191961749j),(2.475256359212194-0.31479341313988274j),0.003545895813469981,0.001076383025276393
(5.011872336272715+0j),(1.9618694953007059+0j),(-0.15062757286936887+0j),(1.509279507894021-0.05967433583839414j),(2.512084329536457-0.26438138489511726j),0.003598925114309253,0.0009726250497379692
(3.981071705534969+0j),(1.9753837217778345+0j),(-0.12301620209466924+0j),(1.5118692645839158-0.04526982571867285j),(2.5385743910584635-0.21919694471344994j),0.003768695204946886,0.0009725798227802597
(3.1622776601683795+0j),(1.9844762785680952+0j),(-0.09951173377063448+0j),(1.5127105356968418-0.033677441935496905j),(2.5572171166610733-0.18010579922876618j),0.004986507031833627,0.0009296312960245472
(2.5118864315095766+0j),(1.9904630103013197+0j),(-0.0799455899882845+0j),(1.512512999442111-0.02449592605356182j),(2.570185023710959-0.14714383167939857j),0.007215248467625558,0.0009215843184773872
(1.9952623149688788+0j),(1.9943366139745526+0j),(-0.06390642541193241+0j),(1.5117284042701908-0.017287115215014394j),(2.5791944431694205-0.1198498942345616j),0.003685452277316043,0.0009159226528012688
(1.584893192461111+0j),(1.9968036574100676+0j),(-0.05089387242069466+0j),(1.5106272463257413-0.011652014588367987j),(2.5855123572910736-0.0975291555213986j),0.0036937043318605073,0.0009033774685029158
(1.2589254117941662+0j),(1.998347822542927+0j),(-0.04040892144060127+0j),(1.5093653328704288-0.00725701520514355j),(2.590030703667654-0.07942598359611197j),0.0037016733070715352,0.0009094079006011817
(1+0j),(1.9992917602606228+0j),(-0.03199843865976429+0j),(1.5080308445771584-0.0038342821677645154j),(2.59335667594011-0.06482088572733302j),0.0037275229799993963,0.0009002196492535396
(0.7943282347242805+0j),(1.9998470936681119+0j),(-0.02527171425987232+0j),(1.506673581269706-0.0011718390916735284j),(2.595893878514684-0.05307569583227497j),0.003742573075687226,0.0008969427463785165
(0.6309573444801929+0j),(2.000151128009802+0j),(-0.019902056604766145+0j),(1.5053211887010107+0.0008982326517538816j),(2.597906241716869-0.043647989704153414j),0.004094047014013488,0.0008957335712464216
(0.5011872336272715+0j),(2.0002923583417607+0j),(-0.015621450916859517+0j),(1.5039873216624815+0.0025095784333488288j),(2.599564889537812-0.03608915435170759j),0.007208641522695997,0.0008951621963367346
(0.3981071705534969+0j),(2.0003276401520265+0j),(-0.01221269945975775+0j),(1.5026758418225175+0.0037683182971855996j),(2.6009811540339856-0.030034843425885673j),0.0085818203790626,0.0008974882987519671
(0.31622776601683794+0j),(2.000293555787247+0j),(-0.0095012283373319+0j),(1.5013836574277943+0.004757467000907371j),(2.602229298449183-0.025192436705099415j),0.0037037294958336335,0.0008944826578540364
(0.2511886431509577+0j),(2.000213877376698+0j),(-0.007347507124363239+0j),(1.5001032605105338+0.0055401379579143525j),(2.60336163863876-0.021327722393610887j),0.006519087070731161,0.0008943828241388645
(0.1995262314968879+0j),(2.0001044374893597+0j),(-0.005640404607222842+0j),(1.4988251384960516+0.006162237201375046j),(2.6044177422566217-0.018252106191972376j),0.0037207759339766893,0.0008943456172425463
(0.1584893192461111+0j),(1.9999762677646564+0j),(-0.004291517058144472+0j),(1.4975400514077564+0.006655018503604382j),(2.605429036204438-0.01581150048927675j),0.0037034737283323225,0.0008947103359395209
(0.12589254117941662+0j),(1.9998375484595967+0j),(-0.0032304076268736435+0j),(1.4962411028488514+0.007037754794603061j),(2.6064203243474147-0.013877722906656724j),0.0037085509992521104,0.0008964086204308714
(0.1+0j),(1.9996947189926413+0j),(-0.0024006888358377187+0j),(1.4949253032575418+0.007320710389385964j),(2.607409784417401-0.012342628505518389j),0.0037031309765963886,0.0008941653502847427
(0.07943282347242805+0j),(1.9995530116097475+0j),(-0.0017568930717668028+0j),(1.4935942137083416+0.007508224565384424j),(2.608408736515958-0.011114502764236155j),0.004067370062160356,0.0008945353325210091
(0.0630957344480193+0j),(1.9994166333262324+0j),(-0.0012620687844679351+0j),(1.49225359442398+0.007601294594415059j),(2.6094219193197303-0.010115850832742908j),0.0057756680412604355,0.0008942120401874718
(0.05011872336272714+0j),(1.999288784129324+0j),(-0.0008860015813829752+0j),(1.490912555727904+0.007599206590775507j),(2.6104482798851345-0.009281631440918288j),0.007193124183554526,0.0008959782458715724
(0.039810717055349686+0j),(1.9991716487708464+0j),(-0.0006039370410913367+0j),(1.4895829526094162+0.007500276644876843j),(2.6114817310721667-0.008557500855922426j),0.0037348184449552692,0.0008947213876186297
(0.031622776601683784+0j),(1.9990664507995741+0j),(-0.0003956735744721124+0j),(1.4882794457436557+0.007302338383909395j),(2.61251137295318-0.007898340322381537j),0.003705020697862234,0.0008939759762153692
(0.02511886431509577+0j),(1.9989736191363088+0j),(-0.00024489292473765724+0j),(1.487020078177835+0.007003700929378949j),(2.6135212533562973-0.007267673166930867j),0.00382497593264854,0.0008939076651284183
(0.019952623149688792+0j),(1.9988930617161287+0j),(-0.0001385699894055592+0j),(1.4858267625164963+0.006605021769542089j),(2.614490361796837-0.006638339481620273j),0.003704030662958727,0.0008946550946456748
(0.01584893192461111+0j),(1.998824452596947+0j),(-6.635617719272878e-05+0j),(1.4847248045681931+0.0061121181075566074j),(2.6153937933742073-0.005994149124207229j),0.003703756827817603,0.0008949392434160011
(0.01258925411794166+0j),(1.9987673894202995+0j),(-1.9927473738921793e-05+0j),(1.4837405194393187+0.0055390390983632316j),(2.616205764804312-0.005331532909519476j),0.003717046805326221,0.0008946941535385308
(0.01+0j),(1.998721350572766+0j),(7.561076609540766e-06+0j),(1.4828965430222107+0.004909720311080994j),(2.616904387564481-0.004659670472014379j),0.003707008427649803,0.0008947745586999221
