tau,gamma,ftp
0.04500557675700498,0.009036776647820686,0.23869030244053463
0.0499450511585514,0.007577019431555764,0.23618552437132478
0.05542664520663107,0.006419118462950682,0.2303882118181323
0.06150985788580504,0.005490957945512546,0.22205398268604398
0.06826071834272393,0.004753289695045942,0.2116197556639476
0.0757525025877192,0.004175910198817807,0.19974759058213065
0.08406652885618333,0.0037357803199882947,0.18706560480338297
0.09329304026284696,0.003407948579088658,0.17397386133005766
0.10353218432956637,0.0031711375841989914,0.16096413679612354
0.11489510001873086,0.0030034274989143702,0.1482518949228932
0.1275051240713013,0.00288734558944121,0.1363404430873911
0.1414991297434576,0.002804942150710012,0.12536787195007765
0.15702901247293774,0.002744639568696339,0.11546944868820347
0.17426333860096507,0.0026939457510740633,0.10652504893467613
0.19338917504552322,0.0026479492110580032,0.09850318738430458
0.21461411978584058,0.0026015797188756245,0.09132497166355892
0.23816855519761607,0.002554913935413307,0.08493835634814441
0.2643081486974108,0.002509695480487873,0.07931883771260521
0.29331662783900486,0.0024687418682846963,0.07433447906618595
0.32550885998350565,0.0024380320736799763,0.06987831504187343
0.36123426997094304,0.002421309809433374,0.06576890213682755
0.40088063288984643,0.0024252540258183066,0.06197165226766011
0.4448782831127585,0.0024529192230624583,0.058380298983190956
0.4937047852839004,0.0025093360979247287,0.05500084469216698
0.5478901179593945,0.002595867114224411,0.05176148575122752
0.6080224261649427,0.0027159147264358184,0.04862528561922555
0.67475440531107,0.002869657915658284,0.04552546236227295
0.748810385759003,0.0030594963965039274,0.04244865779424706
0.8309941949353403,0.0032850857519127405,0.039443544669702395
0.9221978823334341,0.0035463719942171287,0.03650734840222788
1.0234114021054528,0.0038411653562075896,0.033671688159718986
1.135733358343105,0.004165888951736627,0.030910758508421947
1.2603829296797273,0.004519345869340085,0.028273084430975755
1.3987131026472386,0.004895192759377648,0.025763084945882038
1.552225357427048,0.005292703954133452,0.023421566538416358
1.7225859653987874,0.005701313121873911,0.021262577702437568
1.9116440753857036,0.006116710008799412,0.0192998000573641
2.121451784910632,0.006524068362131022,0.017543051385628856
2.35428641432242,0.006917608777660602,0.015982725061349515
2.612675225563332,0.007288203473168333,0.014620712967603318
2.8994228538828812,0.007626475632507267,0.013436459844709408
3.2176417502507353,0.007924963628943443,0.012427374591032474
3.5707859649004625,0.00816844474860611,0.011569869344204486
3.9626886387014784,0.008355508977274315,0.010853614516248824
4.397603609302721,0.008470375951697412,0.010252678224602957
4.880251583654434,0.008512543840767493,0.009752255229708403
5.415871378079476,0.008468823553201653,0.009330694563557814
6.010276782070388,0.00834262619577538,0.008976931265280411
6.669919663030129,0.00813398703807364,0.00867700974151211
7.401959996915652,0.007838668769882713,0.008403069791462948
8.214343584919439,0.007452649382548123,0.008116968064975454
9.115888299750837,0.0069650025289907744,0.00777679657953994
10.11637979766207,0.006385615475666973,0.007360287729877236
11.226677735108158,0.005714575609789059,0.006833073685143306
12.458833642950081,0.004968269054991722,0.006170489504497029
13.826221737646593,0.00413687005219326,0.005316748400456492
15.343684089300131,0.003190114521739866,0.004214557537231545
17.02769172225898,0.0021350662471341783,0.0028745835766191595
18.896523396912116,0.001130269467800369,0.0015379459749049165
20.970464013232306,0.0004359774490913948,0.0005962278980004084
23.27202478960412,0.00011657186304591042,0.00015976999907672967
25.826187606826746,2.108587842888438e-05,2.892618220768335e-05
28.66067616948256,2.5527899183488086e-06,3.5033023153470154e-06
31.80625692794119,2.0593037504856945e-07,2.82650211967478e-07
35.297073027306574,1.1048674970222399e-08,1.516582428137056e-08
39.17101490809261,3.939670003255346e-10,5.40787408833608e-10
43.47013158125035,9.333352788060729e-12,1.281176081331257e-11
48.241087041653735,1.4688936874340243e-13,2.0163377990787975e-13
53.535666774107185,1.5356643281278619e-15,2.1079967971437466e-15
59.411339849650396,1.0664653131563701e-17,1.463931237207345e-17
65.93188271333541,4.919694567067723e-20,6.753240288582474e-20
73.16807143427206,1.5075408296033557e-22,2.0693940350500998e-22
81.19844993184009,3.068590820776742e-25,4.2122400266913025e-25
90.11018251665037,4.1490398056782615e-28,5.695367313103982e-28
100.0,3.726446134055442e-31,5.11527501670987e-31
