,Freq,Zreal,Zimag,Zmod,Zphz,sigma_re,sigma_im
18,15848.93192461114,1.0739903172931633,-0.13687251101073658,1.0826769074427762,-7.262792863823418,0.004983835793100774,0.004983835793100774
19,12589.254117941662,1.0879853935026607,-0.16708054421160742,1.1007398079151978,-8.730634386202142,0.004983835793100774,0.004983835793100774
20,10000.0,1.1063345523889554,-0.18844802061344734,1.1222694855883752,-9.666725644799103,0.004983835793100774,0.004983835793100774
21,7943.282347242814,1.1344634861173308,-0.20797871776252733,1.1533700830070253,-10.388552195789941,0.004983835793100774,0.004983835793100774
22,6309.57344480193,1.1736399682744645,-0.25372409063084833,1.2007525512351565,-12.198794275968872,0.004983835793100774,0.004983835793100774
23,5011.87233627272,1.2041166951255153,-0.2690366832894487,1.2338062053804804,-12.59477522999772,0.004983835793100774,0.004983835793100774
24,3981.071705534969,1.255142505694071,-0.3157568157797238,1.2942507779836725,-14.120901512276623,0.004983835793100774,0.004983835793100774
25,3162.2776601683795,1.3161978554107172,-0.3366037040095636,1.358557635192828,-14.345324952244383,0.004983835793100774,0.004983835793100774
26,2511.88643150958,1.3774894001423408,-0.36460290061459244,1.4249253744112638,-14.825444197662094,0.004983835793100774,0.004983835793100774
27,1995.2623149688789,1.443784286492305,-0.38205317683739654,1.4934783881441476,-14.821843520143648,0.004983835793100774,0.004983835793100774
28,1584.8931924611124,1.5228401371740385,-0.37532092737116646,1.5684093476866927,-13.845250953788243,0.004983835793100774,0.004983835793100774
29,1258.9254117941662,1.5892963463478469,-0.37560524807962664,1.6330775177252221,-13.296978699569612,0.004983835793100774,0.004983835793100774
30,1000.0,1.6583224570224369,-0.3739972864171886,1.6999727473440134,-12.709146388983966,0.004983835793100774,0.004983835793100774
31,794.3282347242813,1.7205385368788133,-0.3449825790934333,1.7547837008483538,-11.337943354817895,0.004983835793100774,0.004983835793100774
32,630.957344480193,1.7860940517557125,-0.319255578232718,1.8144024046362606,-10.134315077413886,0.004983835793100774,0.004983835793100774
33,501.18723362727195,1.8303252423094205,-0.3023300716498158,1.855126401315776,-9.379331712705866,0.004983835793100774,0.004983835793100774
34,398.1071705534969,1.8681214573116722,-0.2754789353121255,1.8883237071723131,-8.388556426326852,0.004983835793100774,0.004983835793100774
35,316.22776601683796,1.910354541044334,-0.2444346074807268,1.9259290614721418,-7.291517671789543,0.004983835793100774,0.004983835793100774
36,251.18864315095797,1.933939848506703,-0.23141746497879387,1.9477364762049667,-6.823633535197268,0.004983835793100774,0.004983835793100774
37,199.52623149688787,1.9549436206705664,-0.20783232764781584,1.9659600292010142,-6.0683876197327455,0.004983835793100774,0.004983835793100774
38,158.48931924611125,1.9885067557039082,-0.19435488925779218,1.9979822172528192,-5.582307998048278,0.004983835793100774,0.004983835793100774
39,125.89254117941663,2.0030320225234917,-0.16986437211166913,2.0102216763748824,-4.847291859356305,0.004983835793100774,0.004983835793100774
40,100.0,2.015233953978701,-0.16179744199061405,2.02171865043169,-4.590270190674106,0.004983835793100774,0.004983835793100774
41,79.43282347242805,2.040960580925186,-0.1552812165873502,2.0468591424705607,-4.3508194253905,0.004983835793100774,0.004983835793100774
42,63.0957344480193,2.056744133372663,-0.15494145165318965,2.062572006889278,-4.30814629005831,0.004983835793100774,0.004983835793100774
43,50.11872336272725,2.0702385297098544,-0.15455470797082305,2.07599969355758,-4.269525260955453,0.004983835793100774,0.004983835793100774
44,39.81071705534969,2.0860989117316535,-0.15250042136639017,2.0916656157342444,-4.1810651188693715,0.004983835793100774,0.004983835793100774
45,31.622776601683793,2.101264137133769,-0.1675039649452562,2.1079299211019573,-4.557741344478788,0.004983835793100774,0.004983835793100774
46,25.11886431509577,2.125076263345698,-0.16656896810215974,2.1315943202612293,-4.481827695107409,0.004983835793100774,0.004983835793100774
47,19.952623149688787,2.1294067341591183,-0.17364257530302374,2.136474849709228,-4.661872188578206,0.004983835793100774,0.004983835793100774
48,15.84893192461111,2.1585367438276943,-0.1877823902485526,2.166689433338734,-4.971941626806288,0.004983835793100774,0.004983835793100774
49,12.589254117941662,2.1907774517882257,-0.2055238466211996,2.2003967584946325,-5.3594146539568905,0.004983835793100774,0.004983835793100774
50,10.0,2.213387289321746,-0.22228787130976918,2.2245213395835286,-5.734918355813549,0.004983835793100774,0.004983835793100774
51,7.943282347242805,2.2528026535751184,-0.24312635962790202,2.2658839826215753,-6.159619567359109,0.004983835793100774,0.004983835793100774
52,6.30957344480193,2.2803455030413033,-0.2673112896134199,2.2959596988613464,-6.6859287592090615,0.004983835793100774,0.004983835793100774
53,5.011872336272715,2.3341951519975224,-0.2861210816144513,2.3516658523168124,-6.98834303529085,0.004983835793100774,0.004983835793100774
54,3.981071705534969,2.379312339548524,-0.3070458436557229,2.399042383792776,-7.353274702227061,0.004983835793100774,0.004983835793100774
55,3.1622776601683795,2.436157303770616,-0.32586380074070814,2.4578546794609517,-7.618739769971539,0.004983835793100774,0.004983835793100774
56,2.511886431509577,2.498133271660099,-0.336006181291695,2.520628889154732,-7.6604742479500825,0.004983835793100774,0.004983835793100774
57,1.9952623149688788,2.555588800839093,-0.3296521560362852,2.5767624382068215,-7.350146792426145,0.004983835793100774,0.004983835793100774
58,1.584893192461111,2.6153953507083307,-0.31733601408414286,2.6345768135208285,-6.918101156915303,0.004983835793100774,0.004983835793100774
59,1.2589254117941662,2.684134220708018,-0.3160717790650994,2.702679759848957,-6.715969590294172,0.004983835793100774,0.004983835793100774
60,1.0,2.7415307613904796,-0.2912916988861906,2.7569624171341665,-6.0650062557296875,0.004983835793100774,0.004983835793100774
61,0.7943282347242805,2.776160389159001,-0.26949223189160365,2.7892100260441794,-5.544542352021882,0.004983835793100774,0.004983835793100774
62,0.630957344480193,2.837647351422876,-0.23518767681360464,2.847376991963348,-4.737915241647944,0.004983835793100774,0.004983835793100774
63,0.5011872336272715,2.855617683890804,-0.21500224045270527,2.863700109988747,-4.305731370685293,0.004983835793100774,0.004983835793100774
64,0.3981071705534969,2.88094083787456,-0.1843740330579515,2.886834580539631,-3.6618131586233753,0.004983835793100774,0.004983835793100774
65,0.31622776601683794,2.902170038276,-0.16573182138274892,2.9068983414776928,-3.2683928560449367,0.004983835793100774,0.004983835793100774
66,0.2511886431509577,2.9309774898341456,-0.14050888150240942,2.934343502675773,-2.744615820578155,0.004983835793100774,0.004983835793100774
67,0.1995262314968879,2.945675786282406,-0.10194916442651708,2.9474394769049517,-1.9822026099318344,0.004983835793100774,0.004983835793100774
68,0.1584893192461111,2.9569460095279796,-0.10772783628413105,2.958907735968444,-2.086484384406911,0.004983835793100774,0.004983835793100774
69,0.12589254117941662,2.965501575245974,-0.08640771283764517,2.966760166515687,-1.6689914915847328,0.004983835793100774,0.004983835793100774
70,0.1,2.969042665726857,-0.06843381985754624,2.9698312306605468,-1.3203834914354187,0.004983835793100774,0.004983835793100774
71,0.07943282347242805,2.976191501447519,-0.059737884396059766,2.9767909681602696,-1.1498820255203632,0.004983835793100774,0.004983835793100774
72,0.0630957344480193,2.977586242531185,-0.05180146719474989,2.9780368069777965,-0.9966818164224225,0.004983835793100774,0.004983835793100774
73,0.050118723362727144,2.979931195840388,-0.044547428643171155,2.9802641502627654,-0.8564592181730802,0.004983835793100774,0.004983835793100774
74,0.03981071705534969,2.9923242971148762,-0.04136353704407478,2.992610171957055,-0.7919613414144506,0.004983835793100774,0.004983835793100774
75,0.03162277660168379,2.9856979940076154,-0.0239736330820148,2.985794240483468,-0.46004601920369304,0.004983835793100774,0.004983835793100774
76,0.02511886431509577,2.9894631150794146,-0.020806382693580993,2.989535519437946,-0.39876680898829586,0.004983835793100774,0.004983835793100774
77,0.01995262314968879,2.9950843685009545,-0.02288264029994883,2.995171779659033,-0.43773498286110635,0.004983835793100774,0.004983835793100774
78,0.01584893192461111,3.001216934229899,-0.02055310904344386,3.0012873099054787,-0.39237016883649956,0.004983835793100774,0.004983835793100774
79,0.012589254117941661,2.995720770976997,-0.007587901577466174,2.995730380710748,-0.14512494295868883,0.004983835793100774,0.004983835793100774
80,0.01,3.002484915636138,-0.01494164804093149,3.0025220934189187,-0.28512593031192346,0.004983835793100774,0.004983835793100774
